name,url,system list,package list,readme
patrol,http://rosindex.github.io/r/patrol/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
perception_pcl_fuerte_unstable,http://rosindex.github.io/r/perception_pcl_fuerte_unstable/,fuerte,"cminpack,flann,pcl16,pcl16_ros,python_msg_conversions","b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
penn-ros-pkg,http://rosindex.github.io/r/penn-ros-pkg/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
penn_lightweight_teleop,http://rosindex.github.io/r/penn_lightweight_teleop/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
perception_pcl_addons,http://rosindex.github.io/r/perception_pcl_addons/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pi-robot-ros-pkg,http://rosindex.github.io/r/pi-robot-ros-pkg/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
phidget_ik,http://rosindex.github.io/r/phidget_ik/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
physics_ode,http://rosindex.github.io/r/physics_ode/,"groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pgr_camera,http://rosindex.github.io/r/pgr_camera/,electric,pgr_camera,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pi_robot_description,http://rosindex.github.io/r/pi_robot_description/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pi_tutorials,http://rosindex.github.io/r/pi_tutorials/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pi_vision,http://rosindex.github.io/r/pi_vision/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pkganeshpk,http://rosindex.github.io/r/pkganeshpk/,electric,"erratic_navigation,erratic_navigation_apps,phspline_generator,phspline_goal_passer,phspline_pose_follower","b'<div class=""panel-body"">\n            \n              \n<div class=""rendered-markdown"">\n<h1 id=""phspline_trajectory_planner-stack"">phspline_trajectory_planner stack</h1>\n\n<p>Ganesh P Kumar</p>\n\n<p>Contact: <a href=""mailto:gpkumar@asu.edu"">gpkumar@asu.edu</a> (Ganesh P Kumar)</p>\n\n<hr>\n\n<p>0.Copy this folder to your ROS_PACKAGE_PATH. Make each of the phspline_goal_passer, phspline_pose_follower and phspline_generator dirs. Move phspline_simple_navigation_goals_tutorial to ros_tutorials and make it too.</p>\n\n<p>To run the demos:</p>\n\n<ol>\n<li><p>Copy the launch_files/erratic_navigation* to your erratic_robot stack.Copy launch_files/control_points.txt to /tmp/control_points.txt. Move phspline_simple_navigation_goals_tutorial to ros_tutorials. </p></li>\n<li><p>Without PH Splines: Launch demo_2dnav_empty_map_no_phspline.launch from your erratic_navigation_apps/gazebo folder. Then in a separate terminal run \nshell$ cd phspline_simple_navigation_goals_tutorial ; simple_navigation_goals input.txt</p></li>\n<li>\n<p>With PH splines:  Launch demo_2dnav_empty_map_phspline.launch from the gazebo folder in (2) above. As above, run simple_navigation_goals on input.txt. Note that these are <em>dummy</em> goals only.\nNote: When matlab window opens up , you may need to navigate to the matlab folder within phspline_goal_passer and run </p>\n\n<blockquote>\n<blockquote>\n<p>main_wrapper</p>\n</blockquote>\n</blockquote>\n</li>\n</ol>\n</div>\n\n            \n          </div>'"
pmd_camcube_3_ros_pkg,http://rosindex.github.io/r/pmd_camcube_3_ros_pkg/,electric,pmd_camcube_3_ros_pkg,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
point_cloud_filtering,http://rosindex.github.io/r/point_cloud_filtering/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
portrait_bot,http://rosindex.github.io/r/portrait_bot/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
point_cloud_perception,http://rosindex.github.io/r/point_cloud_perception/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pose_ekf_slam,http://rosindex.github.io/r/pose_ekf_slam/,fuerte,pose_ekf_slam,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_assisted_teleop_app,http://rosindex.github.io/r/pr2_assisted_teleop_app/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_arm_navigation,http://rosindex.github.io/r/pr2_arm_navigation/,"groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_arm_navigation_tests,http://rosindex.github.io/r/pr2_arm_navigation_tests/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_common_alpha,http://rosindex.github.io/r/pr2_common_alpha/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_doors,http://rosindex.github.io/r/pr2_doors/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_cockpit,http://rosindex.github.io/r/pr2_cockpit/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_dremel,http://rosindex.github.io/r/pr2_dremel/,electric,http://svn.code.sf.net/p/bosch-ros-pkg/code/branches/electric/stacks/pr2_dremel,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_exploration,http://rosindex.github.io/r/pr2_exploration/,"groovy,fuerte",http://svn.code.sf.net/p/bosch-ros-pkg/code/trunk/stacks/pr2_exploration,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_led_kinect_calib,http://rosindex.github.io/r/pr2_led_kinect_calib/,"electric,groovy",pr2_led_kinect_calib,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_mannequin_mode_app,http://rosindex.github.io/r/pr2_mannequin_mode_app/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_gui,http://rosindex.github.io/r/pr2_gui/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_object_manipulation,http://rosindex.github.io/r/pr2_object_manipulation/,"groovy,fuerte","manipulation_worlds,pr2_create_object_model,pr2_interactive_manipulation,pr2_interactive_manipulation_frontend,pr2_interactive_object_detection,pr2_interactive_object_detection_frontend,pr2_pick_and_place_demos,pr2_tabletop_manipulation_launch,tf_throttle,pr2_gripper_grasp_controller,pr2_gripper_grasp_planner_cluster,pr2_gripper_reactive_approach,pr2_gripper_sensor_action,pr2_gripper_sensor_controller,pr2_gripper_sensor_msgs,pr2_interactive_gripper_pose_action,pr2_manipulation_controllers,pr2_marker_control,pr2_object_manipulation_launch,pr2_object_manipulation_msgs,pr2_wrappers,rgbd_assembler,segmented_clutter_grasp_planner,pr2_navigation_controllers,interactive_perception_msgs,object_recognition_gui,robot_self_filter_color,tabletop_collision_map_processing,tabletop_object_detector,active_realtime_segmentation,object_segmentation_gui","b'<div class=""panel-body"">\n            \n              \n<div class=""rendered-markdown"">\n<h1 id=""pr2_object_manipulation"">pr2_object_manipulation</h1>\n\n<p>PR2-specific functionality related to pickup and place tasks.</p>\n</div>\n\n            \n          </div>'"
pr2_otl_teleop_app,http://rosindex.github.io/r/pr2_otl_teleop_app/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_photoshoot,http://rosindex.github.io/r/pr2_photoshoot/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_rubiks_solver,http://rosindex.github.io/r/pr2_rubiks_solver/,electric,"rubiks_graph,rubiks_inspect,rubiks_solver","b'<div class=""panel-body"">\n            \n              \n<div class=""rendered-markdown""><div class=""highlight""><pre><code class=""language-"" data-lang="""">\n\n</code></pre></div></div>\n\n            \n          </div>'"
pr2_symbolic_planning,http://rosindex.github.io/r/pr2_symbolic_planning/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_teleop_imitation,http://rosindex.github.io/r/pr2_teleop_imitation/,fuerte,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
pr2_web_apps,http://rosindex.github.io/r/pr2_web_apps/,"electric,groovy,fuerte",,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
prairiedog,http://rosindex.github.io/r/prairiedog/,electric,,"b'<div class=""panel-body"">\n            \n              <em>No README found.</em>\n            \n          </div>'"
presenter,http://rosindex.github.io/r/presenter/,electric,presenter,"b'<div class=""panel-body"">\n            \n              \n<div class=""rendered-markdown""><div class=""highlight""><pre><code class=""language-"" data-lang="""">\npresenter: ROS Node for Slide Presentations\n===========================================\n\nThis ROS package provides a node that can display PDF slides using Xpdf. It\ncan show and hide a fullscreen presentation window, jump to specific slides\nor simply go forward and backward.\n\nIt\'s a very simple version at the moment and unsafe! There are no check\nwhatsoever performed on the files which should be opened. So do not expose\nthis on an network that is not trustworthy, especially remember the security\ntrack record of Xpdf.\n\nPatches which add some sort of security precautions are gladly accepted. As\nare patches which add other any other useful kind of presentation media. If\nyou want to work on that, please let me know to avoid double work.\nIdeas are:\n- Add GStreamer support for video/pictures/sound\n- Use poppler als alternative to Xpdf\n\nRequirements\n------------\nThe following software packages are needed on your system in order to\nuse actionlib_lua. Requirements marked with (*) have specific information\nfurther down below.\n\n- ROS 1.1           http://www.ros.org\n- Xpdf 3.02         http://www.foolabs.com/xpdf/\n\nUsage\n-----\nFirst, you need to run the ROS node by executing bin/presenter.\nThen presenter can be instructed like this:\n\n Show PDF (opens window, file must exist on machineros presenter is running):\n  rosservice /presenter/load some_file.pdf\n\n Goto next slide:\n  rosservice /presenter/page/next\n\n Goto previous slide:\n  rosservice /presenter/page/prev\n\n Goto slide N:\n  rosservice /presenter/page/goto N\n\n Hide window:\n  rosservice /presenter/hide\n\n\n\n</code></pre></div></div>\n\n            \n          </div>'"
procrob_functional,http://rosindex.github.io/r/procrob_functional/,electric,face_recognition,"b'<div class=""panel-body"">\n            \n              \n<div class=""rendered-markdown"">\n<h3 id=""copyright-2012-2014-pouyan-ziafati-university-of-luxembourg"">Copyright 2012-2014 Pouyan Ziafati, University of Luxembourg</h3>\n\n<blockquote>\n<ul>\n<li>All image processing and face recognition functionalities are provided by utilizing the Shervin Emami\'s c++ source code for face recognition (<a href=""http://www.shervinemami.info/faceRecognition.html"">http://www.shervinemami.info/faceRecognition.html</a>).\n\n<ul>\n<li>License: Attribution-NonCommercial 3.0 Unported (<a href=""http://creativecommons.org/licenses/by-nc/3.0/"">http://creativecommons.org/licenses/by-nc/3.0/</a>) </li>\n</ul>\n</li>\n</ul>\n</blockquote>\n\n<h2 id=""welcome-to-face_recognition-package-for-ros"">Welcome to face_recognition package for ROS</h2>\n\n<p>The <strong>face_recognition</strong> ROS package provides an simple actionlib server interface for performing different face recognition functionalities in video stream.</p>\n\n<h2 id=""instalation"">Instalation</h2>\n\n<p>This instalation process is for <strong>catkin</strong> (ROS Groovy or newer version)\nAssuming that your catkin workspace is under <strong>~/catkin_ws</strong>, if not replace <strong>~/catkin_ws</strong> with appropriate location. It also assumes you\'re running Bash shell, if you\'re running Zsh, source appropriate <strong>setup.zsh</strong> file.</p>\n<div class=""highlight""><pre><code class=""language-"" data-lang="""">cd ~/catkin_ws/src\ngit clone https://github.com/procrob/procrob_functional.git --branch catkin\ncd ~/catkin_ws\ncatkin_make\nsource ~/catkin_ws/devel/setup.bash\n\n</code></pre></div>\n<h3 id=""facerecognitiongoal"">FaceRecognitionGoal</h3>\n\n<p>This message includes 2 fields: </p>\n\n<ul>\n<li>\n<em>int</em> <strong>order_id</strong>\n</li>\n<li>\n<em>string</em> <strong>order_argument</strong>\n</li>\n</ul>\n\n<h3 id=""the-face-recognition-actionlib-server-accepts-4-different-goals"">The face recognition actionlib server accepts 4 different goals:</h3>\n\n<ul>\n<li>\n<p><strong>order_id</strong> = <strong>0</strong></p>\n\n<ul>\n<li>\n<strong>(Recognize Once)</strong> Goal is to acknowledge the first face recognized in the video stream. When the first face is recognized with a confidence value higher than the desirable confidence threshold, the name of the person and the confidence value are sent back to the client as result.</li>\n</ul>\n</li>\n<li>\n<p><strong>order_id</strong> = <strong>1</strong></p>\n\n<ul>\n<li>\n<strong>(Recognize Continuously)</strong> Goal is to continuously recognize faces in the video stream. Every face recognized with confidence value higher than the desirable confidence threshold and its confidence value are sent back to the client as feedback. This goal is persuaded for infinite time until it is canceled or preempted by another goal.</li>\n</ul>\n</li>\n<li>\n<p><strong>order_id</strong> = <strong>2</strong> <strong>and</strong> <strong>order_argument</strong> = <strong>person_name</strong></p>\n\n<ul>\n<li>\n<strong>(Add face images)</strong> Goal is to acquire training images for a NEW person. The video stream is processed for detecting a face which is saved and used as a training image  for the new person. This process is continued until the desired number of training images for the new person is acquired. The name of the new person is provided as ""order_argument""</li>\n</ul>\n</li>\n<li>\n<p><strong>order_id = 3</strong></p>\n\n<ul>\n<li>\n<strong>(Train)</strong> The database is (re)trained from the training images</li>\n</ul>\n</li>\n<li>\n<p><strong>order_id = 4</strong></p>\n\n<ul>\n<li>\n<strong>(Exit)</strong> The program exits.</li>\n</ul>\n</li>\n</ul>\n\n<h3 id=""subscribed-topic"">Subscribed Topic:</h3>\n\n<ul>\n<li>\n<strong>/camera/image_raw</strong>  -  video stream (standard ROS image transport)</li>\n</ul>\n\n<h2 id=""parameters"">Parameters:</h2>\n\n<ul>\n<li>\n<p><strong>confidence_value</strong> (<em>double</em>, default = 0.88) </p>\n\n<ul>\n<li>a face recognized with confidence value higher than the <strong>confidence_value</strong> threshold is accepted as valid.</li>\n</ul>\n</li>\n<li>\n<p><strong>show_screen_flag</strong> (<em>boolean</em>, default = true)</p>\n\n<ul>\n<li>if output screen is shown</li>\n</ul>\n</li>\n<li>\n<p><strong>add_face_number</strong> (int, default = 25)</p>\n\n<ul>\n<li>a parameter for the <strong>add_face_images</strong> goal which determines the number of training images for a new person to be acquired from the video stream </li>\n</ul>\n</li>\n</ul>\n\n<h2 id=""how-the-face-recognition-works"">How The Face Recognition Works:</h2>\n\n<p>Details in <a href=""http://www.shervinemami.info/faceRecognition.html"">http://www.shervinemami.info/faceRecognition.html</a></p>\n\n<p>The name of persons and the images of their faces to train from are stored in the <strong>train.txt</strong> file.\nThis file should be in the same directory as where you execute the program. See the example train.txt file for the desirable format of the <strong>train.txt</strong> (Note: the person numbers start from 1, spaces or special characters are not allowed in persons\' names). \nThe program trains from the <strong>train.txt</strong> file and stores the eigenfaces data in <strong>facedata.xml</strong> file.</p>\n\n<p>When the <strong>face_recognition</strong> actionlib server is executed (Fserver), the program first tries to load data from the <strong>facedata.xml</strong> file if exists, if not it will try to learn from training images stored in <strong>train.txt</strong> if any. You can always add training data directly from the video stream using the <strong>add_face_images</strong> goal (<strong>order_id</strong> = 2).\nNote: when program retrains (<strong>order_id</strong> = 3), the content of facedata.xml is disregarded and the program trains only based on the train.txt file.</p>\n\n<h2 id=""tutorial"">Tutorial:</h2>\n\n<p>For demonstration purposes an actionlib client example for the face_recognition simple actionlib server has been provided. \nThe client subscribes to <strong>face_recognition/FRClientGoal</strong> messages. Each FRClientGoal message contains an <strong>order_id</strong> and an <strong>order_argument</strong> which specify a goal to be executed by the <strong>face_recognition</strong> server. After receiving a message, the client sends the corresponding goal to the server. By registering relevant call back functions, the client receives feedback and result information from the execution of goals in the server and prints such information on the terminal. </p>\n\n<ul>\n<li>Launch terminal\n\n<ul>\n<li>run <code>roscore</code>\n</li>\n<li>In separate terminal publish a video stream on topic <strong>/camera/image_raw</strong>.\n\n<ul>\n<li>For example you can use <strong>usb_cam</strong> to publish images from your web cam as follows:</li>\n<li>Install <a href=""http://wiki.ros.org/usb_cam"">usb_cam</a> package</li>\n<li>Run <code>rosrun usb_cam usb_cam_node usb_cam_node/image_raw:=camera/image_raw _image_height:=&lt;usb_cam_height&gt; _image_width:=&lt;usb_cam_width&gt;</code>\n</li>\n</ul>\n</li>\n</ul>\n</li>\n<li>In separate terminals run the face recognition server and client as follows:\n\n<ul>\n<li><code>rosrun face_recognition Fserver</code></li>\n<li><code>rosrun face_recognition Fclient</code></li>\n</ul>\n</li>\n<li>In another terminal publish messages on topic <strong>/fr_order</strong> to test different face recognition functionalities as follows: (notice the info which are printed on the client terminal after each command) \n\n<ul>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 2 ""your_name""</code>\n\n<ul>\n<li>to acquire training images for your face: you should try to appear in the video stream!</li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 3 ""none""</code>\n\n<ul>\n<li>to retrain and update the database, so that you can be recognized </li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 1 ""none""</code>\n\n<ul>\n<li>to recognize faces continuously. This would not stop until you preempt or cancel the goal. So lets preempt it by sending the next goal.</li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 2 ""your\\_friend\'s\\_name""</code><br>\n\n<ul>\n<li>add training images for a new person</li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 0 ""none""</code>\n\n<ul>\n<li>recognize once</li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 1 ""none""</code>\n\n<ul>\n<li>recognize continuous</li>\n</ul>\n</li>\n<li>\n<code>rostopic pub -1 /fr_order face_recognition/FRClientGoal -- 4 ""none""</code><br>\n\n<ul>\n<li>exit</li>\n</ul>\n</li>\n</ul>\n</li>\n</ul>\n</div>\n\n            \n          </div>'"
